age,housingtype,yearly_income,cpf_balance,yearly_expenditure,savings,quality_of_life,disaster_preparedness,retirement_readiness
45,3-Room Flat,126000,1165500.0,84000,315000.0,10,9,10
20,4-Room Flat,32000,0.0,14000,0.0,1,2,2
38,Executive Flat,71000,472860.0,108000,127800.0,3,5,4
36,4-Room Flat,70000,414400.0,96000,112000.0,2,3,5
28,Executive Flat,58000,171680.0,5000,46400.0,3,2,6
24,5-Room,43000,63640.0,11000,17200.0,1,1,1
30,Landed Property,76000,281200.0,84000,76000.0,2,3,1
62,Landed Property,55000,796950.0,60000,231000.0,7,8,8
64,Executive Flat,109000,1627370.0,108000,479600.0,10,10,10
54,Executive Flat,101000,1270580.0,72000,343400.0,10,7,10
50,3-Room Flat,115000,1276500.0,60000,345000.0,10,7,10
42,Apartment,81000,659340.0,72000,178200.0,6,9,7
50,Apartment,79000,876900.0,108000,237000.0,6,5,4
55,1&2-Room Flat,77000,997150.0,72000,269500.0,9,9,10
51,4-Room Flat,121000,1387870.0,96000,375100.0,10,10,7
59,3-Room Flat,115000,1590450.0,84000,448500.0,10,8,9
34,5-Room,58000,300440.0,96000,81200.0,1,1,1
30,Apartment,64000,236800.0,60000,64000.0,2,3,1
33,4-Room Flat,56000,269360.0,60000,72800.0,2,1,2
43,3-Room Flat,108000,919080.0,96000,248400.0,8,6,6
46,Executive Flat,134000,1289080.0,96000,348400.0,10,7,10
27,Executive Flat,72000,186480.0,15000,50400.0,3,6,4
58,Landed Property,77000,1047970.0,60000,292600.0,10,9,10
44,Landed Property,100000,888000.0,72000,240000.0,8,8,7
61,Apartment,136000,1940720.0,84000,557600.0,10,8,10
34,Landed Property,76000,393680.0,72000,106400.0,3,1,1
30,5-Room,65000,240500.0,96000,65000.0,1,2,2
37,4-Room Flat,41000,257890.0,84000,69700.0,1,3,1
40,Executive Flat,41000,303400.0,60000,82000.0,2,2,3
37,Apartment,75000,471750.0,108000,127500.0,3,2,4
28,5-Room,55000,162800.0,12000,44000.0,2,4,5
32,Executive Flat,58000,257520.0,72000,69600.0,1,1,2
65,1&2-Room Flat,150000,2272500.0,84000,675000.0,10,10,9
54,Condominium,57000,717060.0,108000,193800.0,4,5,6
61,5-Room,138000,1969260.0,60000,565800.0,10,10,10
63,Apartment,142000,2088820.0,60000,610600.0,10,10,10
25,3-Room Flat,50000,92500.0,17000,25000.0,1,1,1
44,Landed Property,113000,1003440.0,72000,271200.0,10,8,10
51,3-Room Flat,120000,1376400.0,96000,372000.0,10,9,10
33,Executive Flat,48000,230880.0,60000,62400.0,1,1,1
59,Apartment,133000,1839390.0,84000,518700.0,10,9,10
51,4-Room Flat,64000,734080.0,60000,198400.0,6,5,7
46,1&2-Room Flat,115000,1106300.0,108000,299000.0,10,10,10
36,Executive Flat,56000,331520.0,60000,89600.0,2,1,1
49,1&2-Room Flat,77000,826210.0,72000,223300.0,7,6,8
58,Apartment,93000,1265730.0,60000,353400.0,10,7,10
45,4-Room Flat,119000,1100750.0,108000,297500.0,10,10,7
63,1&2-Room Flat,84000,1235640.0,84000,361200.0,10,10,10
55,Landed Property,80000,1036000.0,60000,280000.0,10,8,10
63,3-Room Flat,55000,809050.0,60000,236500.0,7,6,4
50,1&2-Room Flat,94000,1043400.0,108000,282000.0,8,8,10
30,1&2-Room Flat,52000,192400.0,96000,52000.0,1,1,1
54,3-Room Flat,82000,1031560.0,60000,278800.0,10,9,7
28,5-Room,70000,207200.0,8000,56000.0,3,5,4
26,5-Room,60000,133200.0,18000,36000.0,2,1,2
63,3-Room Flat,85000,1250350.0,84000,365500.0,10,10,10
30,Executive Flat,64000,236800.0,60000,64000.0,2,2,1
20,3-Room Flat,35000,0.0,14000,0.0,1,3,1
35,5-Room,43000,238650.0,108000,64500.0,1,1,1
63,Apartment,129000,1897590.0,96000,554700.0,10,10,7
22,Executive Flat,52000,38480.0,12000,10400.0,1,2,2
57,1&2-Room Flat,83000,1111370.0,108000,307100.0,9,9,10
32,1&2-Room Flat,51000,226440.0,72000,61200.0,1,1,1
24,4-Room Flat,35000,51800.0,8000,14000.0,1,2,3
29,3-Room Flat,43000,143190.0,7000,38700.0,2,5,3
39,5-Room,64000,449920.0,96000,121600.0,2,1,3
30,Condominium,74000,273800.0,72000,74000.0,2,1,1
65,4-Room Flat,88000,1333200.0,60000,396000.0,10,8,10
23,5-Room,32000,35520.0,11000,9600.0,1,1,1
51,5-Room,125000,1433750.0,96000,387500.0,10,10,9
43,Apartment,134000,1140340.0,108000,308200.0,10,8,10
46,3-Room Flat,142000,1366040.0,84000,369200.0,10,9,10
41,Landed Property,111000,862470.0,84000,233100.0,8,7,10
51,Condominium,133000,1525510.0,96000,412300.0,10,10,9
29,1&2-Room Flat,74000,246420.0,18000,66600.0,4,6,6
43,Executive Flat,86000,731860.0,84000,197800.0,6,4,6
58,Condominium,115000,1565150.0,60000,437000.0,10,8,7
46,Apartment,63000,606060.0,72000,163800.0,5,2,2
31,Executive Flat,67000,272690.0,60000,73700.0,2,1,1
24,Executive Flat,55000,81400.0,17000,22000.0,2,4,4
33,Executive Flat,46000,221260.0,60000,59800.0,1,1,1
41,4-Room Flat,59000,458430.0,60000,123900.0,4,6,5
31,Executive Flat,60000,244200.0,72000,66000.0,1,2,3
59,1&2-Room Flat,129000,1784070.0,60000,503100.0,10,9,7
55,Condominium,67000,867650.0,108000,234500.0,6,9,9
43,5-Room,142000,1208420.0,84000,326600.0,10,7,8
64,1&2-Room Flat,114000,1702020.0,84000,501600.0,10,10,10
36,Landed Property,49000,290080.0,108000,78400.0,1,2,1
31,3-Room Flat,46000,187220.0,108000,50600.0,1,3,4
49,4-Room Flat,136000,1459280.0,72000,394400.0,10,9,7
63,Apartment,74000,1088540.0,108000,318200.0,9,7,7
44,Apartment,98000,870240.0,108000,235200.0,7,10,8
56,1&2-Room Flat,111000,1461870.0,96000,399600.0,10,7,10
27,5-Room,63000,163170.0,9000,44100.0,3,4,2
60,5-Room,100000,1405000.0,84000,400000.0,10,10,7
65,4-Room Flat,85000,1287750.0,108000,382500.0,10,9,10
36,4-Room Flat,75000,444000.0,72000,120000.0,4,4,2
64,Executive Flat,132000,1970760.0,96000,580800.0,10,10,9
65,4-Room Flat,111000,1681650.0,108000,499500.0,10,9,10
48,5-Room,140000,1450400.0,60000,392000.0,10,9,10
32,Executive Flat,42000,186480.0,72000,50400.0,1,1,3
20,Executive Flat,53000,0.0,18000,0.0,1,1,2
29,4-Room Flat,62000,206460.0,18000,55800.0,3,6,1
36,5-Room,78000,461760.0,84000,124800.0,3,2,3
30,3-Room Flat,44000,162800.0,108000,44000.0,1,1,4
46,1&2-Room Flat,90000,865800.0,60000,234000.0,8,6,10
58,Landed Property,122000,1660420.0,84000,463600.0,10,8,10
47,Executive Flat,104000,1038960.0,96000,280800.0,9,10,8
31,4-Room Flat,47000,191290.0,108000,51700.0,1,2,4
47,1&2-Room Flat,51000,509490.0,96000,137700.0,3,5,6
64,Apartment,91000,1358630.0,84000,400400.0,10,10,7
41,5-Room,149000,1157730.0,72000,312900.0,10,8,8
61,1&2-Room Flat,82000,1170140.0,60000,336200.0,10,7,7
28,Executive Flat,65000,192400.0,9000,52000.0,3,4,2
56,Apartment,92000,1211640.0,84000,331200.0,10,7,10
43,Apartment,139000,1182890.0,84000,319700.0,10,10,9
21,5-Room,47000,17390.0,10000,4700.0,1,1,1
57,Executive Flat,71000,950690.0,60000,262700.0,9,7,6
65,5-Room,59000,893850.0,72000,265500.0,8,10,6
55,Condominium,80000,1036000.0,60000,280000.0,10,8,10
41,Condominium,129000,1002330.0,84000,270900.0,10,10,7
58,Apartment,138000,1878180.0,108000,524400.0,10,8,10
63,Executive Flat,136000,2000560.0,72000,584800.0,10,9,10
54,4-Room Flat,108000,1358640.0,60000,367200.0,10,9,10
64,Condominium,52000,776360.0,96000,228800.0,6,3,3
34,Condominium,75000,388500.0,108000,105000.0,2,1,1
41,5-Room,64000,497280.0,108000,134400.0,3,6,3
23,5-Room,44000,48840.0,12000,13200.0,1,1,1
28,5-Room,61000,180560.0,5000,48800.0,3,5,5
21,1&2-Room Flat,41000,15170.0,14000,4100.0,1,3,3
43,Apartment,54000,459540.0,72000,124200.0,3,4,6
61,Apartment,147000,2097690.0,84000,602700.0,10,10,8
28,5-Room,78000,230880.0,7000,62400.0,4,6,5
22,1&2-Room Flat,60000,44400.0,13000,12000.0,1,4,4
46,Executive Flat,110000,1058200.0,72000,286000.0,10,10,9
35,5-Room,56000,310800.0,72000,84000.0,2,4,4
49,1&2-Room Flat,138000,1480740.0,108000,400200.0,10,10,10
65,Executive Flat,88000,1333200.0,96000,396000.0,10,8,10
53,Executive Flat,67000,818070.0,108000,221100.0,6,5,9
22,Executive Flat,50000,37000.0,20000,10000.0,1,1,4
25,4-Room Flat,51000,94350.0,16000,25500.0,2,4,4
42,1&2-Room Flat,118000,960520.0,108000,259600.0,8,8,5
37,1&2-Room Flat,67000,421430.0,60000,113900.0,4,5,6
49,Executive Flat,104000,1115920.0,108000,301600.0,9,10,10
28,1&2-Room Flat,41000,121360.0,13000,32800.0,2,1,3
44,Apartment,115000,1021200.0,60000,276000.0,10,10,8
35,4-Room Flat,49000,271950.0,96000,73500.0,1,1,2
44,5-Room,64000,568320.0,60000,153600.0,5,2,5
44,1&2-Room Flat,135000,1198800.0,84000,324000.0,10,10,10
64,3-Room Flat,116000,1731880.0,72000,510400.0,10,10,9
25,Executive Flat,53000,98050.0,17000,26500.0,2,1,3
40,3-Room Flat,43000,318200.0,108000,86000.0,1,1,1
38,Apartment,67000,446220.0,84000,120600.0,3,6,1
52,Executive Flat,139000,1645760.0,60000,444800.0,10,8,7
26,5-Room,56000,124320.0,20000,33600.0,2,1,2
22,3-Room Flat,36000,26640.0,10000,7200.0,1,1,4
42,3-Room Flat,102000,830280.0,84000,224400.0,8,5,10
25,1&2-Room Flat,47000,86950.0,12000,23500.0,1,2,2
56,Condominium,104000,1369680.0,72000,374400.0,10,9,10
28,4-Room Flat,80000,236800.0,13000,64000.0,4,5,5
65,Condominium,78000,1181700.0,60000,351000.0,10,10,10
38,3-Room Flat,77000,512820.0,72000,138600.0,4,3,5
27,1&2-Room Flat,49000,126910.0,14000,34300.0,2,4,1
46,Landed Property,63000,606060.0,96000,163800.0,4,5,1
33,5-Room,66000,317460.0,84000,85800.0,2,1,4
22,4-Room Flat,33000,24420.0,5000,6600.0,1,1,1
44,Condominium,146000,1296480.0,84000,350400.0,10,8,7
24,5-Room,56000,82880.0,12000,22400.0,2,1,1
37,4-Room Flat,50000,314500.0,84000,85000.0,1,1,1
35,Condominium,80000,444000.0,96000,120000.0,3,3,1
28,3-Room Flat,70000,207200.0,10000,56000.0,3,1,3
61,Condominium,136000,1940720.0,72000,557600.0,10,10,7
37,4-Room Flat,49000,308210.0,96000,83300.0,1,1,1
22,4-Room Flat,40000,29600.0,6000,8000.0,1,3,1
28,3-Room Flat,54000,159840.0,7000,43200.0,3,5,4
50,Executive Flat,142000,1576200.0,108000,426000.0,10,8,10
40,Executive Flat,57000,421800.0,108000,114000.0,2,1,4
47,1&2-Room Flat,57000,569430.0,60000,153900.0,5,7,4
44,Executive Flat,129000,1145520.0,108000,309600.0,10,10,10
23,4-Room Flat,36000,39960.0,14000,10800.0,1,4,1
47,Condominium,71000,709290.0,72000,191700.0,6,8,6
60,4-Room Flat,123000,1728150.0,108000,492000.0,10,7,10
39,Landed Property,70000,492100.0,96000,133000.0,3,5,3
21,1&2-Room Flat,54000,19980.0,10000,5400.0,1,1,2
49,Landed Property,58000,622340.0,72000,168200.0,5,2,7
38,Landed Property,55000,366300.0,60000,99000.0,3,2,2
40,Apartment,49000,362600.0,108000,98000.0,1,2,3
40,Apartment,75000,555000.0,108000,150000.0,3,1,1
61,Apartment,106000,1512620.0,84000,434600.0,10,10,10
45,Executive Flat,89000,823250.0,60000,222500.0,8,5,10
43,Condominium,123000,1046730.0,60000,282900.0,10,10,10
48,1&2-Room Flat,77000,797720.0,108000,215600.0,6,7,3
28,Executive Flat,45000,133200.0,11000,36000.0,2,2,3
61,Condominium,56000,799120.0,60000,229600.0,7,4,6
56,1&2-Room Flat,121000,1593570.0,72000,435600.0,10,7,9
24,5-Room,43000,63640.0,20000,17200.0,1,3,3
25,4-Room Flat,52000,96200.0,10000,26000.0,2,5,1
24,Executive Flat,49000,72520.0,8000,19600.0,2,1,1
37,4-Room Flat,50000,314500.0,72000,85000.0,2,2,1
63,Condominium,120000,1765200.0,60000,516000.0,10,10,10
41,4-Room Flat,134000,1041180.0,96000,281400.0,10,10,7
34,Apartment,48000,248640.0,108000,67200.0,1,1,4
35,1&2-Room Flat,53000,294150.0,72000,79500.0,2,1,2
37,Executive Flat,72000,452880.0,96000,122400.0,3,3,2
44,3-Room Flat,55000,488400.0,84000,132000.0,3,1,3
58,Executive Flat,81000,1102410.0,72000,307800.0,10,9,10
27,5-Room,43000,111370.0,14000,30100.0,1,1,3
54,3-Room Flat,99000,1245420.0,84000,336600.0,10,9,9
28,Executive Flat,57000,168720.0,13000,45600.0,2,2,4
44,Landed Property,85000,754800.0,96000,204000.0,6,4,3
52,5-Room,128000,1515520.0,72000,409600.0,10,10,10
20,4-Room Flat,43000,0.0,8000,0.0,1,1,1
25,4-Room Flat,52000,96200.0,10000,26000.0,2,3,1
65,Landed Property,145000,2196750.0,84000,652500.0,10,10,10
45,1&2-Room Flat,91000,841750.0,96000,227500.0,7,5,9
42,Apartment,134000,1090760.0,84000,294800.0,10,10,10
48,Executive Flat,93000,963480.0,60000,260400.0,9,10,8
64,5-Room,80000,1194400.0,108000,352000.0,10,10,10
47,Executive Flat,115000,1148850.0,72000,310500.0,10,7,7
44,1&2-Room Flat,104000,923520.0,72000,249600.0,9,8,10
42,5-Room,148000,1204720.0,72000,325600.0,10,10,7
22,3-Room Flat,46000,34040.0,11000,9200.0,1,2,1
20,5-Room,34000,0.0,16000,0.0,1,1,2
44,Landed Property,85000,754800.0,108000,204000.0,6,8,7
62,1&2-Room Flat,146000,2115540.0,84000,613200.0,10,7,10
52,Executive Flat,135000,1598400.0,96000,432000.0,10,7,10
35,Landed Property,46000,255300.0,60000,69000.0,1,1,3
53,4-Room Flat,100000,1221000.0,60000,330000.0,10,8,10
37,Condominium,57000,358530.0,60000,96900.0,3,4,5
31,3-Room Flat,72000,293040.0,84000,79200.0,2,4,3
55,Condominium,126000,1631700.0,96000,441000.0,10,10,10
28,5-Room,50000,148000.0,15000,40000.0,2,4,1
52,5-Room,144000,1704960.0,72000,460800.0,10,10,10
25,3-Room Flat,31000,57350.0,17000,15500.0,1,3,3
47,Landed Property,142000,1418580.0,72000,383400.0,10,10,10
27,4-Room Flat,44000,113960.0,16000,30800.0,1,4,1
36,1&2-Room Flat,64000,378880.0,96000,102400.0,2,4,3
37,3-Room Flat,57000,358530.0,84000,96900.0,2,1,5
43,1&2-Room Flat,76000,646760.0,60000,174800.0,6,9,6
51,Condominium,112000,1284640.0,72000,347200.0,10,10,10
33,1&2-Room Flat,64000,307840.0,60000,83200.0,2,1,3
48,Landed Property,105000,1087800.0,96000,294000.0,10,9,10
24,4-Room Flat,58000,85840.0,13000,23200.0,2,3,1
53,4-Room Flat,74000,903540.0,84000,244200.0,7,4,8
46,Apartment,77000,740740.0,60000,200200.0,7,5,10
39,4-Room Flat,61000,428830.0,72000,115900.0,3,5,4
28,Executive Flat,43000,127280.0,18000,34400.0,1,1,1
33,Apartment,48000,230880.0,84000,62400.0,1,3,1
38,Executive Flat,43000,286380.0,72000,77400.0,1,4,1
61,Condominium,136000,1940720.0,60000,557600.0,10,10,10
43,5-Room,149000,1267990.0,84000,342700.0,10,10,7
56,Apartment,104000,1369680.0,60000,374400.0,10,7,10
33,Condominium,62000,298220.0,84000,80600.0,1,1,3
38,1&2-Room Flat,47000,313020.0,108000,84600.0,1,2,1
55,Apartment,77000,997150.0,96000,269500.0,8,6,8
35,Landed Property,54000,299700.0,108000,81000.0,1,1,3
21,5-Room,35000,12950.0,13000,3500.0,1,1,1
26,Executive Flat,50000,111000.0,8000,30000.0,2,3,1
24,5-Room,55000,81400.0,19000,22000.0,1,1,1
42,Condominium,66000,537240.0,96000,145200.0,3,6,3
43,Executive Flat,103000,876530.0,108000,236900.0,7,6,8
34,Condominium,74000,383320.0,60000,103600.0,3,4,1
23,5-Room,43000,47730.0,11000,12900.0,1,2,1
57,Apartment,51000,682890.0,60000,188700.0,5,5,2
54,Executive Flat,114000,1434120.0,108000,387600.0,10,8,10
64,5-Room,121000,1806530.0,108000,532400.0,10,10,9
45,Executive Flat,149000,1378250.0,108000,372500.0,10,8,8
48,4-Room Flat,99000,1025640.0,108000,277200.0,8,7,8
59,Landed Property,140000,1936200.0,84000,546000.0,10,10,10
55,4-Room Flat,62000,802900.0,72000,217000.0,6,9,6
51,5-Room,72000,825840.0,72000,223200.0,7,6,6
55,3-Room Flat,137000,1774150.0,60000,479500.0,10,10,8
58,4-Room Flat,86000,1170460.0,60000,326800.0,10,9,10
43,1&2-Room Flat,65000,553150.0,108000,149500.0,3,3,5
48,Condominium,68000,704480.0,84000,190400.0,5,7,8
31,1&2-Room Flat,64000,260480.0,60000,70400.0,2,3,4
62,1&2-Room Flat,108000,1564920.0,108000,453600.0,10,8,10
28,Executive Flat,47000,139120.0,7000,37600.0,2,3,2
40,Apartment,48000,355200.0,96000,96000.0,1,1,1
52,Landed Property,138000,1633920.0,108000,441600.0,10,10,10
60,1&2-Room Flat,56000,786800.0,84000,224000.0,6,7,4
35,Apartment,76000,421800.0,72000,114000.0,3,4,2
32,4-Room Flat,55000,244200.0,96000,66000.0,1,1,2
28,Executive Flat,78000,230880.0,20000,62400.0,4,7,7
40,4-Room Flat,49000,362600.0,84000,98000.0,2,1,1
51,Executive Flat,78000,894660.0,108000,241800.0,7,7,7
54,1&2-Room Flat,63000,792540.0,84000,214200.0,6,8,8
20,Executive Flat,48000,0.0,8000,0.0,1,3,1
41,4-Room Flat,148000,1149960.0,96000,310800.0,10,9,8
56,Landed Property,53000,698010.0,72000,190800.0,5,8,5
22,Executive Flat,59000,43660.0,12000,11800.0,1,1,1
61,Executive Flat,55000,784850.0,108000,225500.0,5,6,5
54,Condominium,144000,1811520.0,108000,489600.0,10,10,7
56,1&2-Room Flat,70000,921900.0,84000,252000.0,7,10,5
48,3-Room Flat,98000,1015280.0,60000,274400.0,10,10,10
34,Apartment,73000,378140.0,72000,102200.0,3,4,1
65,1&2-Room Flat,75000,1136250.0,84000,337500.0,10,10,8
48,Apartment,122000,1263920.0,84000,341600.0,10,10,9
50,5-Room,150000,1665000.0,108000,450000.0,10,8,10
43,3-Room Flat,74000,629740.0,108000,170200.0,4,2,3
31,Landed Property,76000,309320.0,84000,83600.0,2,1,4
23,4-Room Flat,39000,43290.0,10000,11700.0,1,1,1
41,Condominium,54000,419580.0,96000,113400.0,2,3,1
54,Condominium,144000,1811520.0,96000,489600.0,10,10,10
59,Apartment,125000,1728750.0,108000,487500.0,10,10,10
24,4-Room Flat,40000,59200.0,11000,16000.0,1,1,1
33,5-Room,58000,278980.0,72000,75400.0,2,1,3
43,5-Room,129000,1097790.0,60000,296700.0,10,7,8
48,Apartment,107000,1108520.0,108000,299600.0,9,10,6
65,Condominium,61000,924150.0,72000,274500.0,8,10,5
41,Apartment,114000,885780.0,96000,239400.0,8,7,5
54,4-Room Flat,82000,1031560.0,96000,278800.0,8,9,10
55,Executive Flat,104000,1346800.0,96000,364000.0,10,8,9
46,4-Room Flat,99000,952380.0,84000,257400.0,9,6,6
60,5-Room,74000,1039700.0,108000,296000.0,8,5,7
26,3-Room Flat,80000,177600.0,15000,48000.0,3,4,1
65,4-Room Flat,119000,1802850.0,72000,535500.0,10,7,10
49,3-Room Flat,77000,826210.0,60000,223300.0,8,10,5
65,4-Room Flat,106000,1605900.0,96000,477000.0,10,10,10
35,4-Room Flat,44000,244200.0,96000,66000.0,1,4,1
21,5-Room,44000,16280.0,16000,4400.0,1,1,1
40,Apartment,57000,421800.0,60000,114000.0,3,5,2
39,Executive Flat,80000,562400.0,96000,152000.0,4,6,4
35,5-Room,66000,366300.0,60000,99000.0,3,2,3
62,5-Room,68000,985320.0,108000,285600.0,8,10,9
64,Apartment,119000,1776670.0,108000,523600.0,10,9,10
50,Condominium,99000,1098900.0,84000,297000.0,10,9,8
36,5-Room,47000,278240.0,60000,75200.0,2,3,1
46,Apartment,68000,654160.0,96000,176800.0,4,7,5
28,3-Room Flat,71000,210160.0,9000,56800.0,3,5,4
45,Condominium,100000,925000.0,72000,250000.0,9,10,7
47,Landed Property,105000,1048950.0,60000,283500.0,10,10,9
23,Executive Flat,56000,62160.0,15000,16800.0,1,1,1
32,4-Room Flat,58000,257520.0,60000,69600.0,2,1,5
58,Executive Flat,75000,1020750.0,60000,285000.0,10,7,7
41,3-Room Flat,110000,854700.0,108000,231000.0,7,8,8
41,Apartment,101000,784770.0,72000,212100.0,8,7,8
50,Executive Flat,54000,599400.0,72000,162000.0,4,5,3
31,Apartment,48000,195360.0,84000,52800.0,1,1,1
45,Condominium,72000,666000.0,96000,180000.0,5,5,7
40,4-Room Flat,73000,540200.0,84000,146000.0,4,6,7
31,Condominium,43000,175010.0,96000,47300.0,1,3,4
43,Condominium,62000,527620.0,96000,142600.0,3,2,6
42,5-Room,99000,805860.0,72000,217800.0,8,6,6
35,Executive Flat,52000,288600.0,96000,78000.0,1,1,1
44,Apartment,102000,905760.0,84000,244800.0,8,8,10
45,5-Room,121000,1119250.0,108000,302500.0,10,10,10
48,5-Room,125000,1295000.0,96000,350000.0,10,10,10
31,3-Room Flat,74000,301180.0,108000,81400.0,1,3,1
45,1&2-Room Flat,87000,804750.0,84000,217500.0,7,10,8
61,3-Room Flat,75000,1070250.0,60000,307500.0,10,10,10
38,Executive Flat,58000,386280.0,84000,104400.0,2,2,1
51,Condominium,139000,1594330.0,72000,430900.0,10,9,10
44,Executive Flat,84000,745920.0,96000,201600.0,6,4,5
58,5-Room,50000,680500.0,96000,190000.0,4,1,1
64,3-Room Flat,142000,2120060.0,84000,624800.0,10,9,10
41,5-Room,144000,1118880.0,96000,302400.0,10,7,10
22,3-Room Flat,52000,38480.0,9000,10400.0,1,2,1
42,Apartment,97000,789580.0,108000,213400.0,6,6,8
54,5-Room,120000,1509600.0,108000,408000.0,10,7,10
50,5-Room,82000,910200.0,60000,246000.0,8,10,10
40,4-Room Flat,56000,414400.0,72000,112000.0,3,4,1
49,3-Room Flat,76000,815480.0,108000,220400.0,6,5,4
46,4-Room Flat,88000,846560.0,108000,228800.0,6,8,5
22,3-Room Flat,56000,41440.0,7000,11200.0,2,5,1
58,5-Room,137000,1864570.0,108000,520600.0,10,10,9
48,5-Room,56000,580160.0,96000,156800.0,3,1,6
50,Landed Property,109000,1209900.0,96000,327000.0,10,8,7
48,3-Room Flat,104000,1077440.0,84000,291200.0,10,8,7
39,5-Room,47000,330410.0,96000,89300.0,1,1,2
63,3-Room Flat,70000,1029700.0,60000,301000.0,10,10,9
62,Landed Property,98000,1420020.0,96000,411600.0,10,9,7
32,3-Room Flat,70000,310800.0,84000,84000.0,2,3,4
43,Landed Property,81000,689310.0,60000,186300.0,6,7,3
46,1&2-Room Flat,144000,1385280.0,84000,374400.0,10,10,10
36,Condominium,60000,355200.0,84000,96000.0,2,1,1
52,4-Room Flat,141000,1669440.0,84000,451200.0,10,10,7
59,Executive Flat,50000,691500.0,84000,195000.0,5,5,4
61,1&2-Room Flat,112000,1598240.0,72000,459200.0,10,10,10
59,Condominium,129000,1784070.0,108000,503100.0,10,10,10
56,Landed Property,102000,1343340.0,72000,367200.0,10,10,10
47,Landed Property,85000,849150.0,60000,229500.0,8,6,6
31,Condominium,43000,175010.0,108000,47300.0,1,1,3
49,1&2-Room Flat,57000,611610.0,84000,165300.0,4,3,6
65,Condominium,68000,1030200.0,96000,306000.0,9,7,8
39,Executive Flat,80000,562400.0,96000,152000.0,4,7,6
30,Condominium,74000,273800.0,72000,74000.0,2,4,5
61,4-Room Flat,95000,1355650.0,60000,389500.0,10,10,10
47,Apartment,118000,1178820.0,108000,318600.0,10,9,10
26,3-Room Flat,78000,173160.0,10000,46800.0,3,6,3
26,1&2-Room Flat,67000,148740.0,11000,40200.0,3,4,2
60,1&2-Room Flat,81000,1138050.0,72000,324000.0,10,7,10
48,1&2-Room Flat,123000,1274280.0,84000,344400.0,10,9,8
60,3-Room Flat,115000,1615750.0,60000,460000.0,10,7,10
22,4-Room Flat,45000,33300.0,19000,9000.0,1,2,1
30,Executive Flat,68000,251600.0,96000,68000.0,1,4,1
37,3-Room Flat,75000,471750.0,96000,127500.0,3,5,4
64,Condominium,79000,1179470.0,84000,347600.0,10,10,10
59,4-Room Flat,63000,871290.0,84000,245700.0,7,4,7
36,Executive Flat,50000,296000.0,60000,80000.0,2,5,5
52,Executive Flat,54000,639360.0,108000,172800.0,3,1,3
21,3-Room Flat,47000,17390.0,19000,4700.0,1,1,4
61,Apartment,118000,1683860.0,84000,483800.0,10,10,10
23,1&2-Room Flat,39000,43290.0,12000,11700.0,1,1,1
23,Executive Flat,47000,52170.0,9000,14100.0,1,1,4
60,Landed Property,149000,2093450.0,60000,596000.0,10,9,10
48,Executive Flat,121000,1253560.0,108000,338800.0,10,8,7
21,4-Room Flat,60000,22200.0,19000,6000.0,1,1,4
56,3-Room Flat,93000,1224810.0,72000,334800.0,10,10,10
46,5-Room,111000,1067820.0,108000,288600.0,9,10,9
46,5-Room,128000,1231360.0,60000,332800.0,10,10,10
50,1&2-Room Flat,91000,1010100.0,108000,273000.0,8,5,10
60,1&2-Room Flat,123000,1728150.0,60000,492000.0,10,10,10
43,Condominium,149000,1267990.0,96000,342700.0,10,10,8
26,Executive Flat,45000,99900.0,9000,27000.0,2,2,1
57,4-Room Flat,101000,1352390.0,60000,373700.0,10,10,10
28,1&2-Room Flat,55000,162800.0,12000,44000.0,2,1,3
21,1&2-Room Flat,54000,19980.0,7000,5400.0,1,1,1
22,5-Room,37000,27380.0,18000,7400.0,1,1,3
28,4-Room Flat,72000,213120.0,7000,57600.0,4,5,4
20,1&2-Room Flat,41000,0.0,8000,0.0,1,1,1
